"","PitchNo","PAofGame","PAofInning","PitchofPA","Pitcher","PitcherThrows","BatterId","BatterSide","PitcherSet","Inning","InningTop","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","HitType","PlayResult","OutsOnPlay","RunsScored","Notes","Release.Speed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","Tilt","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","PitchCount","K","BB","Hit","OutYorN"
"89",22,6,1,2,"Pitcher Y","Right",434158,"Left","Windup",1,0,0,1,0,"Fastball","Fastball","BallCalled","","","",0,0,NA,92.31139746,-1.774100334,-2.943108848,2157.621898,239.3946221,"2:00",5.839261621,2.725435306,6.243956821,-19.8458144,12.19701483,20.67054017,2.546673621,1.731438729,85.11147332,-5.503385352,0.953931785,0.407414936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.0157989,7.099990035,-2.517020488,50,5.697349635,6.249163051,-134.300942,-4.794687512,-22.13182342,26.77644144,-19.09662216,2,0,0,0,0
"90",23,6,1,3,"Pitcher Y","Right",434158,"Left","Windup",1,0,0,2,0,"Fastball","Fastball","BallCalled","","","",0,0,NA,91.98525272,-1.026066959,-3.034593446,2258.385137,206.1979865,"12:45",5.835352948,2.615067989,6.066302857,-14.98971565,17.5573884,8.653596262,3.635348802,0.525643769,84.44119626,-3.842702295,-1.407992795,0.410608272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.480333613,9.782546061,-2.384733144,50,5.747771489,6.810859153,-133.8027306,-2.889061226,-9.996502189,27.20252481,-14.33001751,3,0,0,0,0
"91",24,6,1,4,"Pitcher Y","Right",434158,"Left","Windup",1,0,0,3,0,"Fastball","Fastball","StrikeCalled","","","",0,0,NA,91.23246563,-3.082538817,-4.171144087,2194.543983,214.7845999,"1:15",5.760965613,2.545364958,6.272771665,-17.78539084,15.05363132,10.47799391,1.427367585,-0.432830546,84.33122847,-6.414728656,-2.202241461,0.412445554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.741755622,8.970364155,-2.24233542,50,5.523945283,9.333248464,-132.4549236,-7.706279049,-12.11173511,25.31110006,-16.05856165,4,0,0,0,0
"92",25,6,1,5,"Pitcher Y","Right",434158,"Left","Windup",1,0,0,3,1,"Fastball","Fastball","FoulBall","","","",0,0,NA,92.84267313,-2.071605435,-3.758077997,2343.490697,203.3927436,"12:45",5.901437311,2.532688635,6.066862465,-14.13845264,18.00053806,7.799893811,2.801415165,-0.299652416,84.95436793,-4.729253018,-2.291014165,0.40802581,64.91271072,41.29897746,-151.9536451,4643.181553,-100.3960638,39.82208309,-44.95140389,169.5474198,72.71095074,-157.3069601,2.916913452,-5.252733405,10.32837455,-2.245744122,50,5.733175183,8.601705966,-134.8475067,-5.351831615,-9.693729436,28.70253017,-13.11340704,5,0,0,0,0
"93",26,6,1,6,"Pitcher Y","Right",434158,"Left","Windup",1,0,0,3,2,"Fastball","Fastball","FoulBall","","","",0,0,NA,92.39549995,-1.323468599,-3.893168934,2291.321516,200.4048276,"12:45",5.921322973,2.49566571,6.289035941,-15.39505576,16.87714806,6.28946127,3.415894566,-0.572983242,84.23881353,-4.235728379,-2.703650833,0.40887055,60.49748814,45.76849872,-156.4985774,4569.241241,-103.3619746,40.01218486,-37.6337344,158.2267534,70.27025155,-160.8997993,3.056484985,-4.547416904,9.613995478,-2.212217777,50,5.816335936,8.939544312,-134.2405198,-3.588235201,-8.282450362,29.56676472,-14.66357129,6,0,0,0,0
"94",27,6,1,7,"Pitcher Y","Right",434158,"Left","Windup",1,0,0,3,2,"Sinker","Fastball","BallCalled","Walk","","",0,0,NA,91.85397584,-2.98652744,-4.733350316,2153.367411,244.7938214,"2:15",5.697494973,2.414502497,6.549006576,-23.56983837,8.600439783,18.33601094,0.98318762,-0.407318663,84.7988412,-7.42745946,-1.265207894,0.408224369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.31280439,5.502902201,-2.095434133,50,5.480414327,10.49529157,-133.2971449,-7.674686727,-20.5245585,26.40546047,-22.19026078,7,0,1,0,0
"95",28,7,2,1,"Pitcher Y","Right",518595,"Right","Stretch",1,0,0,0,0,"Fastball","Fastball","StrikeCalled","","","",0,0,NA,92.39435771,-2.323014009,-3.59634629,2150.985789,227.4001151,"1:30",5.721924518,2.275655798,6.444759787,-18.53319638,13.18858014,14.3749662,2.037952506,0.165256548,85.38257419,-5.812939148,-0.882579245,0.405368753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.775253281,7.811051849,-2.027436915,50,5.548619237,8.00524603,-134.3495216,-6.02645298,-16.21792218,26.06187121,-17.73810842,8,0,0,0,0
"96",29,7,2,2,"Pitcher Y","Right",518595,"Right","Stretch",1,0,0,0,1,"Fastball","Fastball","InPlay","","GroundBall","Out",2,0,NA,92.76200813,-2.399243651,-2.828253259,2208.294845,232.6898142,"1:45",5.69913473,2.206632577,6.4016272,-18.23842649,13.37764422,17.59320024,1.969289741,1.070169964,85.38942637,-5.837465942,0.501625142,0.404692789,70.47895264,-23.67524517,-14.84010201,NA,NA,NA,NA,5.135634162,2.712350596,-24.79645715,0.044657593,-10.38677913,7.963292664,-2.012410683,50,5.518738373,6.123840643,-134.9295788,-6.222226417,-19.26878608,27.63205028,-17.4011357,9,0,0,0,1
"97",30,8,3,1,"Pitcher Y","Right",493316,"Right","Windup",1,0,2,0,0,"Fastball","Fastball","StrikeCalled","","","",0,0,NA,93.92864529,-2.682759611,-3.802643252,2274.84693,232.3148935,"1:45",5.821599808,2.110857277,6.208370032,-18.73305763,12.52065474,16.246581,1.777511445,-0.049604107,86.08497034,-6.208053448,-0.736045798,0.402366971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.890510601,7.55604892,-1.8338878,50,5.610624054,8.540836005,-136.3884903,-7.009543048,-18.67436296,29.32863321,-17.90740392,10,0,0,0,0
"98",31,8,3,2,"Pitcher Y","Right",493316,"Right","Windup",1,0,2,0,1,"Sinker","Fastball","BallCalled","","","",0,0,NA,93.52642034,-3.618001893,-4.180377401,2356.292756,248.7131346,"2:15",5.760104846,2.138367917,6.135920764,-24.12246159,7.434596113,19.15782986,0.3931537,-0.135066563,86.35197525,-8.12155612,-0.57873137,0.404314922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.48038078,4.970433723,-1.829495091,50,5.470842979,9.288540593,-135.6494044,-9.388511212,-21.55015138,27.60603645,-22.84390514,11,0,0,0,0
"99",32,8,3,3,"Pitcher Y","Right",493316,"Right","Windup",1,0,2,1,1,"Sinker","Fastball","InPlay","","GroundBall","Out",1,0,NA,92.77898024,-0.926698952,-3.228718935,2147.552501,241.3947762,"2:00",5.792604672,2.296634548,6.226353554,-21.38049041,10.80975023,19.87768394,3.154571411,0.971415993,84.20825602,-4.979241887,0.545992524,0.408351006,55.87885531,3.132215607,21.28303568,3625.930092,NA,NA,NA,47.83257557,46.97627723,21.7892144,0.61367981,-11.83842918,6.189463038,-2.065501173,50,5.712732599,6.979993381,-134.8518782,-2.859367105,-21.63708263,31.36589865,-20.86157448,12,0,0,0,1
"100",51,13,1,1,"Pitcher Y","Right",425766,"Left","Windup",2,0,0,0,0,"Fastball","Fastball","BallCalled","","","",0,0,NA,91.623973,-0.687985592,-2.751639526,2247.096877,237.9196422,"2:00",5.770579992,2.68296474,6.090729547,-20.50429601,12.69462453,20.30218345,3.424819393,1.827918486,83.01744311,-4.569108191,1.098603486,0.414699489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.89041439,7.12060639,-2.481782496,50,5.706781271,5.752878884,-133.1941697,-2.256441405,-21.16674405,31.02863254,-19.49828739,13,0,0,0,0
"101",52,13,1,2,"Pitcher Y","Right",425766,"Left","Windup",2,0,0,1,0,"Curveball","Curveball","BallCalled","","","",0,0,NA,75.16659355,4.124837178,-1.615754351,2768.050298,26.5355364,"7:00",5.784284381,2.655382759,5.807579484,-64.62186766,-14.42153547,-7.177914527,4.242660892,0.55446097,68.27808058,-8.022597102,-2.970853994,0.509946733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.364528464,-9.07422048,-2.518819364,50,6.084712801,3.271821567,-108.999966,6.088631075,3.998193182,21.34969353,-42.95727921,14,0,0,0,0
"102",53,13,1,3,"Pitcher Y","Right",425766,"Left","Windup",2,0,0,2,0,"Fastball","Fastball","InPlay","","FlyBall","HomeRun",0,1,NA,92.67871178,-2.46295194,-3.70727745,2345.980157,206.7360106,"1:00",5.701163417,2.462696278,6.244543525,-15.16009719,17.01024583,8.58389862,2.160332912,-0.245592526,84.52122947,-5.325746227,-2.083649111,0.408224781,98.92402323,33.61273594,18.94027289,3521.549028,104.2408689,70.61376002,35.1246655,381.8845006,374.5538734,18.06167638,5.897285767,-5.747158596,9.999065437,-2.191282734,50,5.510253066,8.449589287,-134.5797341,-6.278489231,-10.51675454,29.81522825,-13.87670822,15,0,0,1,0
"103",54,14,2,1,"Pitcher Y","Right",435522,"Left","Windup",2,0,0,0,0,"Fastball","Fastball","InPlay","","LineDrive","Single",0,0,NA,93.17433442,-2.011775861,-4.327502407,2208.427964,231.1220659,"1:45",5.683776866,2.4676106,6.568662208,-19.25167333,11.9757208,14.88979077,2.229568481,-0.265455715,85.64109707,-5.656058894,-1.506119082,0.402197522,77.14083609,18.76291406,-26.05725531,4288.834473,94.19259132,22.45064213,-56.81318147,194.5322106,194.0410793,-35.6055991,2.34333313,-9.35049703,7.137051962,-2.176608338,50,5.537008046,9.800069201,-135.3738431,-5.342997231,-17.45406226,27.92126853,-18.85170335,16,0,0,1,0
"104",55,15,3,1,"Pitcher Y","Right",527038,"Right","Stretch",2,0,0,0,0,"Fastball","Fastball","FoulBall","","","",0,0,NA,93.18936981,-1.8955528,-2.724577211,2213.316171,234.4400489,"1:45",5.721300931,2.143590426,6.448028053,-19.24564835,12.00066024,16.82821913,2.373551675,1.041137168,85.76992331,-5.529411798,0.46351353,0.402319309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.956777548,7.088464626,-1.958487931,50,5.578287864,5.937779781,-135.6163738,-5.083559115,-18.6576495,27.94318932,-18.8912281,17,0,0,0,0
"105",56,15,3,2,"Pitcher Y","Right",527038,"Right","Stretch",2,0,0,0,1,"Slider","Cutter","BallCalled","","","",0,0,NA,89.49229162,-2.362725091,-4.466914482,2594.552424,238.7613388,"2:00",5.68505099,2.48514823,5.837042329,-30.73605768,4.169755274,6.928719861,0.920075098,-1.097027486,82.54837973,-8.071958499,-3.172706695,0.425226574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.910476937,2.869801703,-2.125032609,50,5.473964585,9.912688337,-129.814859,-6.386386159,-8.417945026,26.00429449,-27.25439752,18,0,0,0,0
"106",57,15,3,3,"Pitcher Y","Right",527038,"Right","Stretch",2,0,0,1,1,"Slider","Slider","StrikeCalled","","","",0,0,NA,88.14734374,0.370803647,-2.842996679,2464.926753,181.2401173,"12:00",5.681192743,2.336580717,5.784682741,-31.06484178,5.047101132,0.109992181,3.437815366,-0.301042705,80.46324115,-5.450933856,-2.822350445,0.43251079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.875714183,2.607216954,-2.102525645,50,5.693149413,6.359013153,-128.1222683,-0.184263652,-1.451065311,27.24639756,-27.85386949,19,0,0,0,0
"107",58,15,3,4,"Pitcher Y","Right",527038,"Right","Stretch",2,0,0,1,2,"Fastball","Fastball","StrikeSwinging","Strikeout","","",0,0,NA,92.87535936,-0.113987109,-3.553442717,2141.802359,238.6552669,"2:00",5.75175842,2.109351686,6.739050026,-20.12658855,11.21881421,18.46768409,3.970207376,0.397856849,84.63945744,-3.959274349,-0.024068249,0.40295676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.28834672,6.275186383,-1.883149737,50,5.736314002,7.865001666,-135.1210788,-0.842443108,-20.82267592,30.0614092,-20.59873326,20,1,0,0,1
"108",59,16,4,1,"Pitcher Y","Right",452678,"Left","Stretch",2,0,1,0,0,"Fastball","Fastball","StrikeSwinging","","","",0,0,NA,93.33719704,-0.907658395,-3.235493197,2124.090316,235.4581789,"1:45",5.838115466,2.338362772,6.104736292,-18.63031949,13.17344547,19.18098257,3.444925351,0.941941781,85.06271441,-4.424108305,0.389053087,0.405892275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.34872067,7.421105882,-2.100051787,50,5.758570379,7.043992219,-135.6832425,-2.761274365,-21.11390785,30.2423908,-18.3673341,21,0,0,0,0
"109",60,16,4,2,"Pitcher Y","Right",452678,"Left","Stretch",2,0,1,0,1,"Fastball","Fastball","BallCalled","","","",0,0,NA,92.20404583,0.364635277,-2.791544925,2252.056473,213.3540255,"1:00",5.724724024,2.432768103,6.304061512,-17.43931882,14.83712538,9.786184328,4.607737284,0.674796498,84.04036463,-2.940953993,-0.936802428,0.40889741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.143957819,8.021747688,-2.232953119,50,5.743012219,6.237453036,-134.1556539,0.31305009,-11.18480149,29.32027102,-17.57081427,22,0,0,0,0
"110",61,16,4,3,"Pitcher Y","Right",452678,"Left","Stretch",2,0,1,1,1,"Fastball","Fastball","StrikeSwinging","","","",0,0,NA,92.50498075,-0.104233804,-2.898018941,2282.343487,207.7279306,"1:00",5.709077174,2.449588986,6.272284009,-17.02667633,14.97407994,7.886696942,4.193990871,0.433396623,84.65545725,-3.322371603,-1.407449293,0.407147375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.092441756,8.210549788,-2.239496719,50,5.692993691,6.566199517,-134.6097056,-0.780971105,-9.369836883,28.45400688,-17.06704961,23,0,0,0,0
"111",62,16,4,4,"Pitcher Y","Right",452678,"Left","Stretch",2,0,1,1,2,"Fastball","Fastball","InPlay","","Popup","Out",1,0,NA,94.05101004,-0.159229867,-3.100971128,2287.626165,214.1212047,"1:15",5.700154587,2.372634556,6.134867761,-14.936679,16.43353109,11.15519465,4.30806932,0.43379533,85.32356687,-2.988026531,-0.989084005,0.403116182,85.90802612,76.67509629,23.95512139,NA,NA,NA,NA,49.46930434,48.34232808,30.91820215,6.422249146,-6.990351133,9.000156107,-2.141986254,50,5.680261657,7.043529317,-136.7302564,-0.867722174,-13.15942455,31.71913742,-15.23114068,24,0,0,0,1
"112",63,17,5,1,"Pitcher Y","Right",624424,"Left","Stretch",2,0,2,0,0,"Curveball","Curveball","BallCalled","","","",0,0,NA,77.58730232,3.173782319,-1.295786628,2805.30135,46.86715468,"7:30",5.785057126,2.51340534,5.637095124,-58.20050272,-10.74939513,-11.42624155,3.899301796,0.352305652,70.31885914,-7.749757992,-3.449326429,0.495786498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.711826441,-6.792206833,-2.39626772,50,6.018253042,2.879753477,-112.5865964,4.547867147,7.219020862,23.36469711,-40.75853258,25,0,0,0,0
"113",64,17,5,2,"Pitcher Y","Right",624424,"Left","Stretch",2,0,2,1,0,"Fastball","Fastball","BallCalled","","","",0,0,NA,93.99246299,0.180585178,-2.626541195,2338.563857,211.4972939,"1:00",5.730278163,2.336335842,6.284589137,-17.6538414,13.35146951,8.198786088,4.425708931,0.597521878,85.90172766,-3.159911958,-1.07502804,0.400764795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.203521233,7.251871691,-2.147009112,50,5.734939117,6.014110389,-136.7956803,-0.130911607,-9.873943383,29.7795727,-18.41325711,26,0,0,0,0
"114",65,17,5,3,"Pitcher Y","Right",624424,"Left","Stretch",2,0,2,2,0,"Fastball","Fastball","BallCalled","","","",0,0,NA,93.62187845,-0.379939374,-2.99488872,2354.393921,196.6562548,"12:30",5.778166635,2.436294109,6.188841448,-14.44397046,17.08161281,5.119385133,4.223269741,0.095603639,85.1707537,-3.113526446,-2.026314616,0.404113244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.655970338,9.429187507,-2.213386565,50,5.74220994,6.958235186,-136.1483433,-1.369096531,-6.838698607,30.84980801,-14.5362218,27,0,0,0,0
"115",66,17,5,4,"Pitcher Y","Right",624424,"Left","Stretch",2,0,2,3,0,"Fastball","Fastball","BallCalled","Walk","","",0,0,NA,93.49343425,-2.231826397,-3.94998936,2398.842141,197.4185551,"12:30",5.689129894,2.436828164,6.294678651,-17.12444351,14.34095558,4.508565701,2.199925914,-0.832441388,85.60923397,-5.458994768,-3.098798558,0.403727322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.554387192,8.461415216,-2.148706961,50,5.516543786,9.233692373,-135.7856286,-5.84487039,-6.643014991,29.44122907,-16.35998411,28,0,1,0,0
"116",67,18,6,1,"Pitcher Y","Right",571927,"Right","Stretch",2,0,2,0,0,"Sinker","Fastball","StrikeCalled","","","",0,0,NA,93.2006649,-2.277907768,-3.432916027,2187.759088,245.4312281,"2:15",5.680173948,2.109082516,6.797370667,-22.91738489,8.2888211,18.19463498,1.686859218,0.488850585,84.94284807,-6.651809086,0.055161503,0.402061051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.17276207,5.302287163,-1.893980771,50,5.523897091,7.616659278,-135.4878659,-6.042653216,-20.63840989,31.33117961,-22.37962394,29,0,0,0,0
"117",68,18,6,2,"Pitcher Y","Right",571927,"Right","Stretch",2,0,2,0,1,"Fastball","Fastball","BallCalled","","","",0,0,NA,94.06889627,-4.510296827,-4.104462276,2227.62007,239.9147396,"2:00",5.660071452,2.067950993,6.668465134,-19.82778901,10.99126147,19.02218546,-0.137425128,-0.108052261,86.24158933,-8.259097333,-0.479489727,0.39955921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.69982732,7.361566323,-1.800854891,50,5.349002348,9.227817144,-136.3453643,-11.36269356,-22.0165926,30.07382722,-18.32114268,30,0,0,0,0
"118",69,18,6,3,"Pitcher Y","Right",571927,"Right","Stretch",2,0,2,1,1,"Fastball","Fastball","BallCalled","","","",0,0,NA,94.24664618,-4.20149219,-4.683940451,2319.443195,240.6119318,"2:00",5.632428952,2.110763103,6.535091574,-20.10787326,10.51746267,18.72570849,0.083623872,-0.634113961,87.08404146,-7.981655051,-1.144139272,0.398301506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.49444572,6.854576815,-1.794213339,50,5.331405362,10.62296714,-136.6021013,-10.67987269,-21.9222147,27.45608607,-19.10099499,31,0,0,0,0
"119",70,18,6,4,"Pitcher Y","Right",571927,"Right","Stretch",2,0,2,2,1,"Fastball","Fastball","BallCalled","","","",0,0,NA,93.41746141,-3.042002377,-4.971075388,2315.290481,206.1226514,"12:45",5.643950707,2.307711237,6.721115293,-14.74658318,16.30125679,8.008211392,1.621928499,-1.579327693,85.70622271,-5.838480177,-3.451756674,0.401039559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.781768661,9.871218094,-1.982305773,50,5.436513362,11.55585792,-135.5087521,-7.653322076,-10.78877743,28.62821064,-13.75436052,32,0,0,0,0
"120",71,18,6,5,"Pitcher Y","Right",571927,"Right","Stretch",2,0,2,3,1,"Fastball","Fastball","StrikeCalled","","","",0,0,NA,93.35864511,-2.441139432,-3.297747916,2247.886513,217.026128,"1:15",5.599758507,2.342409916,6.507224217,-16.65249824,14.43749865,10.91180992,1.966959655,0.222331442,85.95646836,-5.586438599,-1.231329217,0.401311733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.858153866,8.5791072,-2.117247777,50,5.42188902,7.491584998,-135.761917,-6.302569546,-12.89082499,27.74270287,-16.04845971,33,0,0,0,0
"121",72,18,6,6,"Pitcher Y","Right",571927,"Right","Stretch",2,0,2,3,2,"Fastball","Fastball","BallCalled","Walk","","",0,0,NA,94.42398122,-3.640549588,-3.543735247,2305.032849,214.9128508,"1:15",5.587326377,2.36447249,6.565175596,-15.11987962,15.45048402,10.80362055,0.979510678,0.012439553,86.49338802,-6.501782201,-1.490358844,0.397943871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.945167673,9.541291293,-2.125499763,50,5.330036474,8.164298182,-137.0859743,-9.194066286,-13.22947954,30.02016579,-13.99935157,34,0,1,0,0
"122",73,19,7,1,"Pitcher Y","Right",434158,"Left","Stretch",2,0,2,0,0,"Curveball","Curveball","BallCalled","","","",0,0,NA,77.0732624,1.246476021,-2.20854531,2890.638359,25.6777651,"6:45",5.658221178,2.323458248,5.858917431,-63.16197109,-15.7162631,-7.534768516,1.553651354,-0.357031347,70.7374527,-10.56243803,-3.630658597,0.495758289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.380179375,-8.881191593,-2.140157169,50,5.722804849,4.530246861,-112.002607,0.671648398,4.242566152,22.47961304,-43.3211028,35,0,0,0,0
"123",74,19,7,2,"Pitcher Y","Right",434158,"Left","Stretch",2,0,2,1,0,"Fastball","Fastball","BallCalled","","","",0,0,NA,95.12506297,-3.549590712,-4.206270787,2304.866534,209.6138211,"1:00",5.569362626,2.306089631,6.655286411,-15.6163022,14.4085071,8.205815111,1.007088006,-0.865872783,87.24484174,-6.506043561,-2.647441951,0.394377062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.692816804,8.953591976,-2.026780875,50,5.323830537,9.907955969,-138.0381141,-9.050404233,-11.00765873,30.1100088,-14.86133883,36,0,0,0,0
"124",75,19,7,3,"Pitcher Y","Right",434158,"Left","Stretch",2,0,2,2,0,"Fastball","Fastball","BallCalled","","","",0,0,NA,94.25321828,-4.037610919,-3.844158541,2350.988586,201.4992377,"12:45",5.623322318,2.234053699,6.619241101,-14.07131187,16.50620956,6.513039553,0.739167646,-0.748411062,86.62694168,-6.694192555,-2.608426114,0.397990456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.626297687,10.20853926,-1.97608919,50,5.342914443,8.995988832,-136.7653786,-10.09433336,-8.799545316,28.96749375,-12.75668506,37,0,0,0,0
"125",76,19,7,4,"Pitcher Y","Right",434158,"Left","Stretch",2,0,2,3,0,"Fastball","Fastball","StrikeCalled","","","",0,0,NA,92.19774096,-2.800915649,-3.83819438,2145.393188,215.6764908,"1:15",5.586611448,2.495568938,6.534241597,-16.56501605,15.49627744,11.14720885,1.629535446,-0.100931885,84.44058187,-5.937879327,-1.722013361,0.407532302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.204630362,9.32122856,-2.234438546,50,5.384956094,8.654226582,-133.9164028,-7.057103668,-13.10144717,28.5444775,-15.22361843,38,0,0,0,0
"126",77,19,7,5,"Pitcher Y","Right",434158,"Left","Stretch",2,0,2,3,1,"Fastball","Fastball","InPlay","","Popup","Out",1,0,NA,93.77691661,-2.280305645,-3.69831831,2199.397242,210.143419,"1:00",5.585824631,2.448585772,6.55112065,-15.44493214,15.35532495,8.933540191,2.202590499,-0.202453976,86.23667419,-5.201947362,-2.006035021,0.399437366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.88955699,9.063279899,-2.197285449,50,5.421562276,8.542624282,-136.3303009,-5.905814647,-11.15444687,28.19475147,-15.00877207,39,0,0,0,1
"127",100,25,1,1,"Pitcher Y","Right",518595,"Right","Windup",3,0,0,0,0,"Slider","Cutter","StrikeCalled","","","",0,0,NA,88.01519691,-1.556534524,-2.695277388,2562.381011,184.2145806,"12:15",5.924324295,2.53982554,5.87414378,-23.70153522,12.54973485,0.927317571,2.501747583,0.112256939,80.06582281,-6.007289895,-2.52049423,0.433344343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.308854931,7.243679478,-2.32263293,50,5.784860408,5.99056031,-127.8822105,-4.236603492,-2.151246249,28.21436917,-20.26826898,40,0,0,0,0
"128",101,25,1,2,"Pitcher Y","Right",518595,"Right","Windup",3,0,0,0,1,"Fastball","Fastball","StrikeCalled","","","",0,0,NA,93.17658383,-2.347179214,-3.831217734,2321.92924,236.1815344,"1:45",5.736789745,2.17705962,6.264135971,-19.73830564,11.970261,17.91300557,1.922114877,0.132714673,85.30501562,-6.069029111,-0.444365176,0.40528434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.84180881,7.187284944,-1.902294601,50,5.55307187,8.495696491,-135.328783,-6.184065968,-20.13072253,29.18972083,-18.82892861,41,0,0,0,0
"129",102,25,1,3,"Pitcher Y","Right",518595,"Right","Windup",3,0,0,0,2,"Fastball","Fastball","StrikeCalled","Strikeout","","",0,0,NA,93.4002182,-2.407458609,-4.026760646,2347.150576,229.6389687,"1:45",5.699933312,2.054932703,6.516472636,-19.60706,11.64385275,13.73492108,1.850519797,-0.500934867,85.58241401,-6.119329805,-1.42038649,0.402348949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.676404533,7.080973456,-1.780623403,50,5.52343417,9.137056904,-135.6728421,-6.308887448,-16.19836518,29.23058972,-18.95426455,42,1,0,0,1
"130",103,26,2,1,"Pitcher Y","Right",493316,"Right","Windup",3,0,1,0,0,"Fastball","Fastball","BallCalled","","","",0,0,NA,93.39998733,-0.744683515,-2.14467714,2236.839939,225.3050853,"1:30",5.741879743,2.17686873,6.498575938,-15.4542284,15.79657554,15.99540045,3.77006762,1.540595973,85.07682839,-3.685657699,0.903367773,0.402348249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.442493116,8.929970702,-2.034131543,50,5.683003909,4.609341119,-135.9773504,-2.235220292,-17.61961991,30.75278509,-15.51079155,43,0,0,0,0
"131",104,26,2,2,"Pitcher Y","Right",493316,"Right","Windup",3,0,1,1,0,"Fastball","Fastball","InPlay","","FlyBall","Out",1,0,NA,92.63364696,-1.679417034,-3.511720282,2218.378466,224.7443158,"1:30",5.792031389,1.964999298,6.604709064,-15.550044,16.12333576,16.00958779,2.954665091,0.078679846,84.52657128,-4.639614234,-0.461561237,0.405059407,83.04106426,28.22630484,16.47443027,4872.996317,102.7300842,50.29815328,39.32593396,274.9389203,270.6432851,29.05958282,4.074744263,-9.852654071,9.399635099,-1.732761314,50,5.67107266,7.797329581,-134.6963884,-4.411951519,-18.07876825,29.59383782,-14.92653095,44,0,0,0,1
"132",105,27,3,1,"Pitcher Y","Right",425766,"Left","Windup",3,0,2,0,0,"Curveball","Curveball","BallCalled","","","",0,0,NA,75.70629139,1.70676631,-3.084163354,2779.87139,28.54294036,"7:00",5.719739592,2.578477398,5.612844611,-64.70891593,-14.68152417,-7.960085184,1.922902178,-0.965851686,69.01041559,-10.37275555,-4.581928717,0.509067591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.247339258,-8.441624995,-2.310179003,50,5.824730575,6.143835906,-109.8181124,1.433827132,3.893395562,22.75322465,-42.29513006,45,0,0,0,0
"133",106,27,3,2,"Pitcher Y","Right",425766,"Left","Windup",3,0,2,1,0,"ChangeUp","ChangeUp","StrikeCalled","","","",0,0,NA,81.01718992,-0.910911477,-4.415057774,1596.759229,227.370888,"1:30",5.651064786,2.565395669,6.414013646,-28.56509393,13.09656396,14.27044528,2.430733093,-0.31194056,74.31629989,-6.307553628,-1.714454731,0.464557839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.041477959,7.442737624,-2.256578739,50,5.572717277,8.706389942,-117.7003512,-2.640171624,-12.71068961,21.88899093,-21.71089992,46,0,0,0,0
